timestamp,modelo,prediccion,data
2025-10-12T20:43:14,lightgbm,[0],"[{""Designation"":-0.9728875198,""Resource Allocation"":-1.6104008357,""Mental Fatigue Score"":-0.7285792812,""Work Hours per Week"":-1.5451106762,""Sleep Hours"":0.8830121556,""Work-Life Balance Score"":1.0390038767,""Manager Support Score"":1.7633401478,""Deadline Pressure Score"":-1.7543775018,""Team Size"":1.3052147605,""Recognition Frequency"":0.7965835397,""Gender_Male"":1.1149679939,""Company Type_Service"":0.664193842,""WFH Setup Available_Yes"":-1.1247268136}]"
2025-10-12T20:43:16,lightgbm,[1],"[{""Designation"":-0.0915418858,""Resource Allocation"":0.2056284884,""Mental Fatigue Score"":-0.059752326,""Work Hours per Week"":0.1089885676,""Sleep Hours"":-0.2155060308,""Work-Life Balance Score"":-1.106417172,""Manager Support Score"":0.1696004857,""Deadline Pressure Score"":1.0412640379,""Team Size"":-0.3738688667,""Recognition Frequency"":-0.5246461978,""Gender_Male"":0.9978030641,""Company Type_Service"":-1.4173713614,""WFH Setup Available_Yes"":-1.0734779846}]"
2025-10-12T20:43:18,lightgbm,[1],"[{""Designation"":0.6813000268,""Resource Allocation"":-0.1597964966,""Mental Fatigue Score"":-0.2507879425,""Work Hours per Week"":-1.7092156417,""Sleep Hours"":0.4847510777,""Work-Life Balance Score"":1.7607303134,""Manager Support Score"":1.684722603,""Deadline Pressure Score"":-0.2897218622,""Team Size"":-0.9523041962,""Recognition Frequency"":1.9561938469,""Gender_Male"":1.0110961552,""Company Type_Service"":-1.4165317078,""WFH Setup Available_Yes"":1.0200591052}]"
2025-10-12T20:43:20,lightgbm,[1],"[{""Designation"":-0.1098580308,""Resource Allocation"":0.2679004447,""Mental Fatigue Score"":0.4273500159,""Work Hours per Week"":0.2839126064,""Sleep Hours"":-0.7059814902,""Work-Life Balance Score"":-0.3029499992,""Manager Support Score"":0.1896399678,""Deadline Pressure Score"":1.0732873044,""Team Size"":1.5642007376,""Recognition Frequency"":-1.0542365877,""Gender_Male"":-0.9062765294,""Company Type_Service"":-1.3217172651,""WFH Setup Available_Yes"":0.9498981299}]"
2025-10-12T20:43:22,lightgbm,[0],"[{""Designation"":-1.116581625,""Resource Allocation"":-1.6679338536,""Mental Fatigue Score"":-1.7895615343,""Work Hours per Week"":-1.5346740049,""Sleep Hours"":0.8715692815,""Work-Life Balance Score"":1.7143293459,""Manager Support Score"":0.9629350573,""Deadline Pressure Score"":-1.818186026,""Team Size"":0.0387823443,""Recognition Frequency"":1.3611875392,""Gender_Male"":1.1367968753,""Company Type_Service"":0.74927162,""WFH Setup Available_Yes"":0.9019497546}]"
2025-10-12T20:43:24,lightgbm,[1],"[{""Designation"":-1.0484159277,""Resource Allocation"":0.2284331217,""Mental Fatigue Score"":0.8966015105,""Work Hours per Week"":1.2800589576,""Sleep Hours"":-1.2159537758,""Work-Life Balance Score"":-0.3774581685,""Manager Support Score"":-1.4249508114,""Deadline Pressure Score"":1.0592169363,""Team Size"":-1.4191487459,""Recognition Frequency"":-0.9521911501,""Gender_Male"":-0.9107600657,""Company Type_Service"":-1.31328514,""WFH Setup Available_Yes"":0.8862263699}]"
2025-10-12T20:43:26,lightgbm,[1],"[{""Designation"":0.7226799828,""Resource Allocation"":0.2156969809,""Mental Fatigue Score"":0.0517776238,""Work Hours per Week"":1.2327814066,""Sleep Hours"":-0.6428663466,""Work-Life Balance Score"":-0.3136786789,""Manager Support Score"":0.1775592639,""Deadline Pressure Score"":0.3389097461,""Team Size"":-0.0818582809,""Recognition Frequency"":-0.9991311286,""Gender_Male"":-0.8803297395,""Company Type_Service"":0.7230051838,""WFH Setup Available_Yes"":0.8457793298}]"
2025-10-12T20:43:28,lightgbm,[1],"[{""Designation"":-0.1331275551,""Resource Allocation"":0.2624995421,""Mental Fatigue Score"":0.7181465001,""Work Hours per Week"":1.0857175418,""Sleep Hours"":-0.4313655603,""Work-Life Balance Score"":-0.3542167933,""Manager Support Score"":-1.4620899064,""Deadline Pressure Score"":0.3790354647,""Team Size"":-1.0642247374,""Recognition Frequency"":-0.9420475601,""Gender_Male"":-0.9106068426,""Company Type_Service"":-1.4070030627,""WFH Setup Available_Yes"":-1.1428463383}]"
2025-10-12T20:43:30,lightgbm,[1],"[{""Designation"":-0.1436816384,""Resource Allocation"":-0.2605578322,""Mental Fatigue Score"":0.1888199758,""Work Hours per Week"":0.371121425,""Sleep Hours"":-1.1917006553,""Work-Life Balance Score"":-1.0911665922,""Manager Support Score"":-0.6558438664,""Deadline Pressure Score"":1.2229869754,""Team Size"":-1.0036590703,""Recognition Frequency"":-0.4936147669,""Gender_Male"":-1.0321112713,""Company Type_Service"":0.7441867429,""WFH Setup Available_Yes"":0.9023067075}]"
2025-10-12T20:43:32,lightgbm,[0],"[{""Designation"":-1.021877717,""Resource Allocation"":-1.3147554637,""Mental Fatigue Score"":-1.905779863,""Work Hours per Week"":-1.7085000548,""Sleep Hours"":1.2449877773,""Work-Life Balance Score"":1.727745075,""Manager Support Score"":1.7219055011,""Deadline Pressure Score"":-0.4012381213,""Team Size"":-1.6446121322,""Recognition Frequency"":0.7601503473,""Gender_Male"":-0.8822799407,""Company Type_Service"":0.7365448961,""WFH Setup Available_Yes"":-1.1252592735}]"
2025-10-12T20:43:34,lightgbm,[1],"[{""Designation"":0.7953300732,""Resource Allocation"":0.7346831017,""Mental Fatigue Score"":0.8152803998,""Work Hours per Week"":0.79145777,""Sleep Hours"":-0.9114564769,""Work-Life Balance Score"":-0.419454654,""Manager Support Score"":-0.6263709453,""Deadline Pressure Score"":0.4220484998,""Team Size"":0.1648890546,""Recognition Frequency"":-1.0525669096,""Gender_Male"":-0.9375049635,""Company Type_Service"":0.6829307961,""WFH Setup Available_Yes"":-1.1603203656}]"
2025-10-12T20:43:36,lightgbm,[1],"[{""Designation"":-0.1629109911,""Resource Allocation"":0.7373968944,""Mental Fatigue Score"":0.4868852007,""Work Hours per Week"":1.2493352381,""Sleep Hours"":-0.0234599089,""Work-Life Balance Score"":-0.4355305006,""Manager Support Score"":-0.6744393796,""Deadline Pressure Score"":0.4111133338,""Team Size"":0.8080006895,""Recognition Frequency"":-0.4635829545,""Gender_Male"":1.007532189,""Company Type_Service"":-1.3498049977,""WFH Setup Available_Yes"":-1.0955045927}]"
2025-10-12T20:43:38,lightgbm,[2],"[{""Designation"":0.7584044902,""Resource Allocation"":1.7675381052,""Mental Fatigue Score"":1.9187257264,""Work Hours per Week"":1.0009450529,""Sleep Hours"":-0.121065183,""Work-Life Balance Score"":-1.0859103003,""Manager Support Score"":-1.5375739851,""Deadline Pressure Score"":0.3333762439,""Team Size"":-0.2639067728,""Recognition Frequency"":-1.0409743321,""Gender_Male"":1.052461268,""Company Type_Service"":-1.3729701452,""WFH Setup Available_Yes"":-1.0701341518}]"
2025-10-12T20:43:40,lightgbm,[1],"[{""Designation"":0.7553441617,""Resource Allocation"":0.7834381797,""Mental Fatigue Score"":0.6010212474,""Work Hours per Week"":0.7889208575,""Sleep Hours"":-0.612535624,""Work-Life Balance Score"":-1.0950280952,""Manager Support Score"":-1.4543795195,""Deadline Pressure Score"":1.0118001523,""Team Size"":0.728273642,""Recognition Frequency"":-0.3852549539,""Gender_Male"":1.1108232931,""Company Type_Service"":0.8043675366,""WFH Setup Available_Yes"":-1.0731063327}]"
2025-10-12T20:43:42,lightgbm,[1],"[{""Designation"":-1.0853634558,""Resource Allocation"":-0.7477055099,""Mental Fatigue Score"":0.3862032124,""Work Hours per Week"":0.8770514584,""Sleep Hours"":-2.3666813864,""Work-Life Balance Score"":-0.3524166054,""Manager Support Score"":0.24106356,""Deadline Pressure Score"":0.3777350064,""Team Size"":0.9370651569,""Recognition Frequency"":-0.4422371903,""Gender_Male"":-0.9694632892,""Company Type_Service"":-1.4053452894,""WFH Setup Available_Yes"":-1.0672339667}]"
2025-10-12T20:43:44,lightgbm,[1],"[{""Designation"":0.7273793605,""Resource Allocation"":0.2865017066,""Mental Fatigue Score"":0.8476079215,""Work Hours per Week"":0.3119396498,""Sleep Hours"":-1.4267132429,""Work-Life Balance Score"":-0.4015796401,""Manager Support Score"":-0.6577154738,""Deadline Pressure Score"":1.1655958164,""Team Size"":-0.4905124266,""Recognition Frequency"":-0.4562678287,""Gender_Male"":-0.8989302522,""Company Type_Service"":0.7136744807,""WFH Setup Available_Yes"":0.9078700644}]"
2025-10-12T20:43:46,lightgbm,[0],"[{""Designation"":-1.0491718529,""Resource Allocation"":-1.209854562,""Mental Fatigue Score"":-0.5373907659,""Work Hours per Week"":-0.577276854,""Sleep Hours"":-0.014838664,""Work-Life Balance Score"":1.1151144993,""Manager Support Score"":0.9457750133,""Deadline Pressure Score"":-1.0079216473,""Team Size"":-0.4733367452,""Recognition Frequency"":0.2395072913,""Gender_Male"":1.057753452,""Company Type_Service"":0.5866142702,""WFH Setup Available_Yes"":1.0051283386}]"
2025-10-12T20:43:48,lightgbm,[0],"[{""Designation"":-1.0556643261,""Resource Allocation"":-1.2459678328,""Mental Fatigue Score"":-1.8854178818,""Work Hours per Week"":-1.7191482318,""Sleep Hours"":0.8563320673,""Work-Life Balance Score"":0.3128954562,""Manager Support Score"":0.9140557925,""Deadline Pressure Score"":-1.076587568,""Team Size"":1.6592178663,""Recognition Frequency"":0.7552128464,""Gender_Male"":-0.9356943516,""Company Type_Service"":0.754825057,""WFH Setup Available_Yes"":0.917495632}]"
2025-10-12T20:43:50,lightgbm,[0],"[{""Designation"":-1.0868301185,""Resource Allocation"":-1.1255200151,""Mental Fatigue Score"":-1.0576271122,""Work Hours per Week"":-1.5941715433,""Sleep Hours"":0.8243154322,""Work-Life Balance Score"":0.3175224528,""Manager Support Score"":0.0256290258,""Deadline Pressure Score"":-1.8286221041,""Team Size"":0.4253457041,""Recognition Frequency"":0.1476909175,""Gender_Male"":-0.9763316305,""Company Type_Service"":0.5992720193,""WFH Setup Available_Yes"":0.9214940568}]"
2025-10-12T20:43:52,lightgbm,[1],"[{""Designation"":-0.1936712609,""Resource Allocation"":-0.1934646533,""Mental Fatigue Score"":-0.5643168963,""Work Hours per Week"":-0.5386977554,""Sleep Hours"":1.6824590306,""Work-Life Balance Score"":0.3841830664,""Manager Support Score"":1.6941142388,""Deadline Pressure Score"":-0.2611728706,""Team Size"":0.5333441676,""Recognition Frequency"":1.8469865004,""Gender_Male"":-1.0322937274,""Company Type_Service"":0.6415070959,""WFH Setup Available_Yes"":-1.0675940035}]"
2025-10-12T20:43:54,lightgbm,[1],"[{""Designation"":-0.2063111897,""Resource Allocation"":-0.7962760283,""Mental Fatigue Score"":0.2166815603,""Work Hours per Week"":1.5203150222,""Sleep Hours"":-0.1880246921,""Work-Life Balance Score"":-1.0555230765,""Manager Support Score"":0.0971615845,""Deadline Pressure Score"":1.1120473946,""Team Size"":-0.397008327,""Recognition Frequency"":-0.4598472313,""Gender_Male"":1.0549808856,""Company Type_Service"":-1.4434246547,""WFH Setup Available_Yes"":-1.1158023598}]"
2025-10-12T20:43:56,lightgbm,[1],"[{""Designation"":0.7960552071,""Resource Allocation"":0.8013614159,""Mental Fatigue Score"":0.5991330308,""Work Hours per Week"":1.2203022614,""Sleep Hours"":-0.4694637296,""Work-Life Balance Score"":-0.4517828644,""Manager Support Score"":0.1012936744,""Deadline Pressure Score"":0.3417733904,""Team Size"":1.0337789535,""Recognition Frequency"":-0.38900895,""Gender_Male"":1.0835669914,""Company Type_Service"":0.7834734365,""WFH Setup Available_Yes"":-1.0808088207}]"
2025-10-12T20:43:58,lightgbm,[1],"[{""Designation"":-1.0849656466,""Resource Allocation"":-0.238431052,""Mental Fatigue Score"":-0.733244304,""Work Hours per Week"":-1.6418877818,""Sleep Hours"":0.7546479737,""Work-Life Balance Score"":0.3356209416,""Manager Support Score"":1.748960421,""Deadline Pressure Score"":-1.0878735697,""Team Size"":-1.392839541,""Recognition Frequency"":1.2633763085,""Gender_Male"":-0.94001789,""Company Type_Service"":-1.3852970465,""WFH Setup Available_Yes"":0.9635182937}]"
2025-10-12T20:44:00,lightgbm,[0],"[{""Designation"":-1.1122929519,""Resource Allocation"":-1.6681204412,""Mental Fatigue Score"":-1.6638276569,""Work Hours per Week"":-1.5478830478,""Sleep Hours"":0.9647636392,""Work-Life Balance Score"":1.1061323643,""Manager Support Score"":1.7292294081,""Deadline Pressure Score"":-1.0388217259,""Team Size"":-1.7034535878,""Recognition Frequency"":1.3556317948,""Gender_Male"":-1.0049448188,""Company Type_Service"":-1.4137245681,""WFH Setup Available_Yes"":-1.1526904222}]"
2025-10-12T20:44:02,lightgbm,[1],"[{""Designation"":-1.0437453753,""Resource Allocation"":-0.6726402199,""Mental Fatigue Score"":-0.741481221,""Work Hours per Week"":-1.1711841935,""Sleep Hours"":0.4403363585,""Work-Life Balance Score"":1.065658009,""Manager Support Score"":0.9319813107,""Deadline Pressure Score"":-0.3256195222,""Team Size"":-0.6777598528,""Recognition Frequency"":1.3359260715,""Gender_Male"":-1.0430899727,""Company Type_Service"":-1.3519182897,""WFH Setup Available_Yes"":-1.1395602537}]"
2025-10-12T20:44:04,lightgbm,[1],"[{""Designation"":1.4772886134,""Resource Allocation"":1.317375664,""Mental Fatigue Score"":-0.0948372322,""Work Hours per Week"":1.1563635581,""Sleep Hours"":-1.2387632591,""Work-Life Balance Score"":-1.068356159,""Manager Support Score"":-1.4422540525,""Deadline Pressure Score"":1.1428504949,""Team Size"":-1.0732599709,""Recognition Frequency"":-0.4560957832,""Gender_Male"":-0.9704440562,""Company Type_Service"":0.6972844322,""WFH Setup Available_Yes"":0.8254396998}]"
2025-10-12T20:44:06,lightgbm,[2],"[{""Designation"":0.7196285816,""Resource Allocation"":1.2279745419,""Mental Fatigue Score"":1.5146732405,""Work Hours per Week"":0.1007646523,""Sleep Hours"":0.0651974526,""Work-Life Balance Score"":-0.3191806861,""Manager Support Score"":0.157764102,""Deadline Pressure Score"":1.1257017886,""Team Size"":-1.4183889037,""Recognition Frequency"":-0.4133101767,""Gender_Male"":-0.8643060755,""Company Type_Service"":0.7288309958,""WFH Setup Available_Yes"":0.8715823253}]"
2025-10-12T20:44:08,lightgbm,[0],"[{""Designation"":-0.1857986548,""Resource Allocation"":-0.7313144737,""Mental Fatigue Score"":-0.6258340882,""Work Hours per Week"":-1.5843860922,""Sleep Hours"":0.7470891073,""Work-Life Balance Score"":1.804202582,""Manager Support Score"":0.9012289325,""Deadline Pressure Score"":-0.2858462291,""Team Size"":0.1402997587,""Recognition Frequency"":1.8701629159,""Gender_Male"":1.1420309695,""Company Type_Service"":0.6476145914,""WFH Setup Available_Yes"":0.9208145809}]"
2025-10-12T20:44:10,lightgbm,[1],"[{""Designation"":0.8132109948,""Resource Allocation"":0.252520761,""Mental Fatigue Score"":0.054550004,""Work Hours per Week"":0.3290330969,""Sleep Hours"":-2.1546562419,""Work-Life Balance Score"":-0.3859114745,""Manager Support Score"":-0.7485161265,""Deadline Pressure Score"":0.3659427748,""Team Size"":1.6281610819,""Recognition Frequency"":-1.0135178568,""Gender_Male"":1.1700162583,""Company Type_Service"":-1.3666748327,""WFH Setup Available_Yes"":0.953658286}]"
2025-10-12T20:44:12,lightgbm,[2],"[{""Designation"":0.747819182,""Resource Allocation"":0.2496501432,""Mental Fatigue Score"":1.6145521797,""Work Hours per Week"":1.461624334,""Sleep Hours"":-1.3440798848,""Work-Life Balance Score"":-1.1078221171,""Manager Support Score"":-0.611228903,""Deadline Pressure Score"":1.0478357052,""Team Size"":0.604682076,""Recognition Frequency"":-0.3587185105,""Gender_Male"":-0.9665720058,""Company Type_Service"":-1.2884493208,""WFH Setup Available_Yes"":-1.0762380407}]"
2025-10-12T20:44:14,lightgbm,[1],"[{""Designation"":-0.1603576844,""Resource Allocation"":0.259775539,""Mental Fatigue Score"":0.2873545917,""Work Hours per Week"":0.4602954179,""Sleep Hours"":-1.3222860206,""Work-Life Balance Score"":-0.9896279776,""Manager Support Score"":0.1671262051,""Deadline Pressure Score"":1.1252991485,""Team Size"":-1.2463765359,""Recognition Frequency"":-0.3783898597,""Gender_Male"":-0.9573060196,""Company Type_Service"":0.7376288389,""WFH Setup Available_Yes"":-1.1626840487}]"
2025-10-12T20:44:16,lightgbm,[0],"[{""Designation"":-1.01761351,""Resource Allocation"":-1.1703826832,""Mental Fatigue Score"":-1.1318509325,""Work Hours per Week"":-0.9651886208,""Sleep Hours"":0.3610058052,""Work-Life Balance Score"":0.3697666397,""Manager Support Score"":1.6768997684,""Deadline Pressure Score"":-1.7225156883,""Team Size"":-0.2996115094,""Recognition Frequency"":1.9146224425,""Gender_Male"":-0.9570543232,""Company Type_Service"":0.7483080261,""WFH Setup Available_Yes"":0.8705914708}]"
2025-10-12T20:44:18,lightgbm,[1],"[{""Designation"":-0.2556412528,""Resource Allocation"":0.7523916804,""Mental Fatigue Score"":0.9081706417,""Work Hours per Week"":1.2666588101,""Sleep Hours"":-0.9339185127,""Work-Life Balance Score"":-0.3405788497,""Manager Support Score"":-0.6181908134,""Deadline Pressure Score"":1.1643246531,""Team Size"":0.3907200998,""Recognition Frequency"":-0.5224625563,""Gender_Male"":1.0433623127,""Company Type_Service"":0.7286762563,""WFH Setup Available_Yes"":-1.0585115703}]"
2025-10-12T20:44:20,lightgbm,[1],"[{""Designation"":-0.1731038519,""Resource Allocation"":0.7872057739,""Mental Fatigue Score"":0.0872189234,""Work Hours per Week"":0.0183295289,""Sleep Hours"":-0.2578326678,""Work-Life Balance Score"":-0.4328962936,""Manager Support Score"":-1.3663858568,""Deadline Pressure Score"":1.149277952,""Team Size"":1.4014305742,""Recognition Frequency"":-0.4377953094,""Gender_Male"":1.0449220891,""Company Type_Service"":0.7333584889,""WFH Setup Available_Yes"":-1.114149388}]"
2025-10-12T20:44:22,lightgbm,[2],"[{""Designation"":0.6995029402,""Resource Allocation"":0.7260875536,""Mental Fatigue Score"":1.5498123924,""Work Hours per Week"":0.0180786054,""Sleep Hours"":-1.9285965631,""Work-Life Balance Score"":-1.0944188133,""Manager Support Score"":-1.4544647994,""Deadline Pressure Score"":1.0049810337,""Team Size"":-0.031708592,""Recognition Frequency"":-0.4551610822,""Gender_Male"":1.1104958743,""Company Type_Service"":-1.4077489933,""WFH Setup Available_Yes"":-1.0510316339}]"
2025-10-12T20:44:24,lightgbm,[1],"[{""Designation"":-0.1888671246,""Resource Allocation"":-0.2383093636,""Mental Fatigue Score"":-0.0315970501,""Work Hours per Week"":-1.0062542336,""Sleep Hours"":0.6787096775,""Work-Life Balance Score"":1.0401054379,""Manager Support Score"":1.7486316726,""Deadline Pressure Score"":-1.7691931205,""Team Size"":-0.1058756746,""Recognition Frequency"":1.3128873746,""Gender_Male"":-1.0144914559,""Company Type_Service"":-1.3751240091,""WFH Setup Available_Yes"":0.8763076224}]"
2025-10-12T20:44:26,lightgbm,[1],"[{""Designation"":0.7447080243,""Resource Allocation"":0.2561856151,""Mental Fatigue Score"":-0.5489096146,""Work Hours per Week"":-0.9108930213,""Sleep Hours"":1.0287665244,""Work-Life Balance Score"":1.8378218784,""Manager Support Score"":0.0979461221,""Deadline Pressure Score"":-0.3893114264,""Team Size"":1.1026501165,""Recognition Frequency"":0.152279987,""Gender_Male"":-0.950770126,""Company Type_Service"":-1.4177728522,""WFH Setup Available_Yes"":0.9329116444}]"
2025-10-12T20:44:28,lightgbm,[1],"[{""Designation"":0.7335467154,""Resource Allocation"":1.286926585,""Mental Fatigue Score"":0.3043849411,""Work Hours per Week"":0.376588293,""Sleep Hours"":-0.3872851179,""Work-Life Balance Score"":-1.1552132086,""Manager Support Score"":0.1539869375,""Deadline Pressure Score"":1.1594024589,""Team Size"":-0.8214986882,""Recognition Frequency"":-0.4515101984,""Gender_Male"":1.0072695712,""Company Type_Service"":0.7420470931,""WFH Setup Available_Yes"":-1.146329523}]"
2025-10-12T20:44:30,lightgbm,[1],"[{""Designation"":-0.2141080207,""Resource Allocation"":0.7888074959,""Mental Fatigue Score"":0.8679387646,""Work Hours per Week"":0.2815685872,""Sleep Hours"":-1.1495918808,""Work-Life Balance Score"":-0.3430702732,""Manager Support Score"":0.1513713219,""Deadline Pressure Score"":0.3447598647,""Team Size"":-1.2726243343,""Recognition Frequency"":-1.034810473,""Gender_Male"":-0.9402344137,""Company Type_Service"":0.7224684342,""WFH Setup Available_Yes"":-1.0906463911}]"
2025-10-12T20:44:32,lightgbm,[0],"[{""Designation"":-1.9161419901,""Resource Allocation"":-1.7445815247,""Mental Fatigue Score"":-1.5457999783,""Work Hours per Week"":-1.0417946957,""Sleep Hours"":1.3419229474,""Work-Life Balance Score"":1.6773478358,""Manager Support Score"":1.7034959125,""Deadline Pressure Score"":-1.8221514998,""Team Size"":-1.4900740018,""Recognition Frequency"":2.0403801409,""Gender_Male"":1.0592188401,""Company Type_Service"":0.7856446467,""WFH Setup Available_Yes"":-1.0416557889}]"
2025-10-12T20:44:34,lightgbm,[1],"[{""Designation"":1.6483011634,""Resource Allocation"":0.7338890465,""Mental Fatigue Score"":0.9622009368,""Work Hours per Week"":1.1272131694,""Sleep Hours"":-1.0265010362,""Work-Life Balance Score"":-0.3662076542,""Manager Support Score"":-1.4349174189,""Deadline Pressure Score"":0.3844966716,""Team Size"":-1.2394208906,""Recognition Frequency"":-0.4171188369,""Gender_Male"":1.1337283069,""Company Type_Service"":-1.4411007851,""WFH Setup Available_Yes"":-1.0273029621}]"
2025-10-12T20:44:36,lightgbm,[1],"[{""Designation"":-0.0942082539,""Resource Allocation"":-0.2525955083,""Mental Fatigue Score"":-0.6763313659,""Work Hours per Week"":-1.2884575398,""Sleep Hours"":1.1363778891,""Work-Life Balance Score"":1.8673816858,""Manager Support Score"":0.8815127965,""Deadline Pressure Score"":-1.7630213857,""Team Size"":0.5446663816,""Recognition Frequency"":1.852826562,""Gender_Male"":-0.9655879937,""Company Type_Service"":-1.4104673443,""WFH Setup Available_Yes"":0.8637085912}]"
2025-10-12T20:44:38,lightgbm,[0],"[{""Designation"":-1.0377044651,""Resource Allocation"":-0.7998589215,""Mental Fatigue Score"":-0.5328223103,""Work Hours per Week"":-0.4984067466,""Sleep Hours"":-0.0268342097,""Work-Life Balance Score"":1.0343105579,""Manager Support Score"":0.1665249157,""Deadline Pressure Score"":-0.3876179414,""Team Size"":0.0114210687,""Recognition Frequency"":0.174354583,""Gender_Male"":-1.0062200229,""Company Type_Service"":0.7236316502,""WFH Setup Available_Yes"":0.9634007558}]"
2025-10-12T20:44:40,lightgbm,[1],"[{""Designation"":-1.0462029174,""Resource Allocation"":-1.1582408864,""Mental Fatigue Score"":-0.2136163381,""Work Hours per Week"":-1.126165531,""Sleep Hours"":0.4935041668,""Work-Life Balance Score"":0.3324983059,""Manager Support Score"":1.7366089397,""Deadline Pressure Score"":-1.1709840713,""Team Size"":0.1629111445,""Recognition Frequency"":0.1741875802,""Gender_Male"":-0.9440525329,""Company Type_Service"":-1.406905084,""WFH Setup Available_Yes"":0.8669203019}]"
2025-10-12T20:44:42,lightgbm,[1],"[{""Designation"":-1.0045892559,""Resource Allocation"":-0.2520440118,""Mental Fatigue Score"":0.0670824621,""Work Hours per Week"":1.103905647,""Sleep Hours"":-0.488069424,""Work-Life Balance Score"":-1.045655669,""Manager Support Score"":-1.4578071054,""Deadline Pressure Score"":0.441365587,""Team Size"":1.0711380971,""Recognition Frequency"":-0.9726836197,""Gender_Male"":-0.9643692708,""Company Type_Service"":0.8518018014,""WFH Setup Available_Yes"":0.9297427969}]"
2025-10-12T20:44:44,lightgbm,[0],"[{""Designation"":-1.0370375061,""Resource Allocation"":-0.7822657794,""Mental Fatigue Score"":-0.9479524509,""Work Hours per Week"":-1.1777089286,""Sleep Hours"":0.4808515495,""Work-Life Balance Score"":0.3985477758,""Manager Support Score"":0.1732741483,""Deadline Pressure Score"":-1.8017854836,""Team Size"":0.9879472254,""Recognition Frequency"":0.6081241711,""Gender_Male"":1.0409223369,""Company Type_Service"":-1.3405460308,""WFH Setup Available_Yes"":0.9102749569}]"
2025-10-12T20:44:46,lightgbm,[1],"[{""Designation"":0.6914257683,""Resource Allocation"":0.72895917,""Mental Fatigue Score"":-0.3204142184,""Work Hours per Week"":-0.4947611435,""Sleep Hours"":0.0774659554,""Work-Life Balance Score"":1.0319285224,""Manager Support Score"":0.9395435713,""Deadline Pressure Score"":-0.3561338983,""Team Size"":-0.7257416562,""Recognition Frequency"":0.7506548586,""Gender_Male"":1.1531300573,""Company Type_Service"":-1.4017844692,""WFH Setup Available_Yes"":0.9985308157}]"
2025-10-12T20:44:48,lightgbm,[1],"[{""Designation"":0.7625913585,""Resource Allocation"":0.1930117007,""Mental Fatigue Score"":-0.0480243051,""Work Hours per Week"":1.0314872052,""Sleep Hours"":-1.0157151053,""Work-Life Balance Score"":-1.1752497979,""Manager Support Score"":0.138384987,""Deadline Pressure Score"":1.1529933346,""Team Size"":0.4208934245,""Recognition Frequency"":-0.4977186309,""Gender_Male"":0.951841857,""Company Type_Service"":0.7491332013,""WFH Setup Available_Yes"":-1.0053603513}]"
2025-10-12T20:44:50,lightgbm,[1],"[{""Designation"":0.6727773438,""Resource Allocation"":1.3385079604,""Mental Fatigue Score"":0.9753340679,""Work Hours per Week"":0.4613878096,""Sleep Hours"":0.1317058318,""Work-Life Balance Score"":-1.0607917343,""Manager Support Score"":-0.6360107745,""Deadline Pressure Score"":0.4559432155,""Team Size"":-0.685673254,""Recognition Frequency"":-1.0191640459,""Gender_Male"":-0.9550047849,""Company Type_Service"":0.717084717,""WFH Setup Available_Yes"":0.9030197141}]"
2025-10-12T20:44:52,lightgbm,[1],"[{""Designation"":0.7295703092,""Resource Allocation"":1.2488375029,""Mental Fatigue Score"":0.4734524394,""Work Hours per Week"":1.0137534341,""Sleep Hours"":0.8251196621,""Work-Life Balance Score"":-0.4699935832,""Manager Support Score"":0.1939675665,""Deadline Pressure Score"":0.3347450501,""Team Size"":0.7821843187,""Recognition Frequency"":-1.0556149008,""Gender_Male"":1.0150745885,""Company Type_Service"":0.6512183934,""WFH Setup Available_Yes"":-1.1128986762}]"
2025-10-12T20:44:54,lightgbm,[1],"[{""Designation"":-0.1251504177,""Resource Allocation"":0.7436383713,""Mental Fatigue Score"":0.5913108728,""Work Hours per Week"":0.665881867,""Sleep Hours"":-0.7582882662,""Work-Life Balance Score"":-1.1247302467,""Manager Support Score"":-1.5335622174,""Deadline Pressure Score"":1.1140725466,""Team Size"":1.2472599654,""Recognition Frequency"":-1.0529775757,""Gender_Male"":1.1066946209,""Company Type_Service"":0.6816449579,""WFH Setup Available_Yes"":-1.0508847995}]"
2025-10-12T20:44:56,lightgbm,[2],"[{""Designation"":-0.155706914,""Resource Allocation"":1.2224051361,""Mental Fatigue Score"":1.4028185992,""Work Hours per Week"":1.4290926179,""Sleep Hours"":-1.3461508964,""Work-Life Balance Score"":-0.9920543733,""Manager Support Score"":-1.4141069307,""Deadline Pressure Score"":0.3492208229,""Team Size"":-0.8587569772,""Recognition Frequency"":-1.0220022816,""Gender_Male"":0.9446962852,""Company Type_Service"":0.7004597396,""WFH Setup Available_Yes"":-1.1070620796}]"
2025-10-12T20:44:58,lightgbm,[0],"[{""Designation"":-1.0239763724,""Resource Allocation"":-1.1186931103,""Mental Fatigue Score"":-0.9047473797,""Work Hours per Week"":-0.7195256521,""Sleep Hours"":0.5017666992,""Work-Life Balance Score"":1.7935207106,""Manager Support Score"":1.7189127346,""Deadline Pressure Score"":-0.9696830021,""Team Size"":1.460744334,""Recognition Frequency"":1.9659376849,""Gender_Male"":-0.9661975505,""Company Type_Service"":0.77928957,""WFH Setup Available_Yes"":0.8773534405}]"
